accountNumber,lastName,firstName,Age,Sex,customerMDN,Address,customerCity,customerState,customerZip,customerPlan,customerPlanDesc,userName
900015226,HAMMOND,ADRIANA,66,F,8966926078,2586 Cherry Creek Ave.,CHARLOTTE,NC,28211,ULPRE50,Unlimited Prepaid,ahammond
900015227,BARRY,BERYL,63,F,5252208993,11005 Elvia St.,PHILADELPHIA,PA,19112,1400POST5L90,1400 Minute Family,bbarry
900015228,MADDOX,MAUDE,18,F,7847758178,16416 Cobargo Ave.,DALLAS,TX,75242,2100POST5L110,2100 Minute Family,mmaddox
900015229,SWEET,NANCY,39,F,5972085302,17764 Causeway End Way,BOSTON,MA,2133,700POST5L70,700 Minute Family,nsweet
900015230,MCBRIDE,LESLIE,18,M,6464315045,18307 Lealands Ave.,WICHITA,KS,67278,700POST5L70,700 Minute Family,lmcbride
900015231,NEWMAN,VICKI,24,F,7285272800,11901 W Fortlee Ave.,SIMI VALLEY,CA,93094,900POST60,900 Minute,vnewman
900015232,TREVINO,MANDY,38,F,5088125915,12039 Leboeuf Pkwy.,MURFREESBORO,TN,37131,250PRE25,250 Minute Prepaid,mtrevino
900015233,FUENTES,CURTIS,44,M,8492744508,11653 Livery Blvd.,INGLEWOOD,CA,90302,700POST5L70,700 Minute Family,cfuentes
900015234,PAYNE,MOLLY,56,F,8795917495,15500 Goodward Dr.,DENVER,CO,80208,1400POST5L90,1400 Minute Family,mpayne
900015235,SALINAS,BASIL,42,M,9547779593,4569 Halladay Blvd.,WACO,TX,76711,ULPRE50,Unlimited Prepaid,bsalinas
900015236,BROWN,GINGER,56,F,7598182163,19125 Consulate Ln.,MANCHESTER,NH,3107,5503L60,550 Minute Family,gbrown
900015237,MASSEY,TORY,45,M,4069172662,10737 Edelblut Dr.,FORT LAUDERDALE,FL,33332,ULPRE50,Unlimited Prepaid,tmassey
900015238,HENRY,ANTONY,24,M,7978598569,11607 Bankfoot St.,DAYTON,OH,45428,450POST40,450 Minute,ahenry
900015239,FORD,EARLINE,35,F,5576203724,4173 Wallace Manor Pkwy.,NASHVILLE,TN,37212,250PRE25,250 Minute Prepaid,eford
900015240,LEVINE,DEWEY,41,M,9239427453,16176 Copperas Ave.,BUFFALO,NY,14269,700POST5L70,700 Minute Family,dlevine
900015241,PERRY,NEVA,39,F,8289305484,19819 Welsford St.,TRENTON,NJ,8601,ULPOST70,Unlimited,nperry
900015242,DANIELS,JARRED,64,M,7148222685,6951 Government House Way,NYN ISLAND,NY,10314,450POST40,450 Minute,jdaniels
900015243,ELLIOTT,JANETTE,23,F,7948717232,1805 Mactorowski Ln.,GILBERT,AZ,85295,ULPRE50,Unlimited Prepaid,jelliott
900015244,PADILLA,WALKER,33,M,6973808790,15295 Wonston Pkwy.,FORT LAUDERDALE,FL,33316,ULPRE50,Unlimited Prepaid,wpadilla
900015245,MALONE,ARTHUR,58,M,8879848856,11763 New King Pkwy.,SANTA BARBARA,CA,93101,5503L60,550 Minute Family,amalone
900015246,BERRY,DARIUS,64,M,7686527264,5757 Supor Blvd.,WASHINGTON,DC,20213,700POST5L70,700 Minute Family,dberry
900015247,SCHMIDT,LOU,21,F,3348909625,8396 Saint Andre St.,NEW YORK,NY,10281,5503L60,550 Minute Family,lschmidt
900015248,LOVE,AUSTIN,35,M,7288462558,8940 Ney Ave.,ALBANY,NY,12244,ULPRE50,Unlimited Prepaid,alove
900015249,MACDONALD,KIRBY,53,M,7037863583,5947 Cliff Ave.,CHARLOTTE,NC,28241,ULPOST5L120,2100 Minute Family,kmacdonald
900015250,DUKE,RYAN,67,M,8214143438,9807 Redacre Ave.,RIDGELY,MD,21688,900POST60,900 Minute,rduke
900015251,MAYO,TAMRA,69,F,3055165746,2366 Mushtown Pkwy.,RIVERSIDE,CA,92509,ULPRE50,Unlimited Prepaid,tmayo
900015252,CHASE,MICAH,37,M,9204064738,15682 Furze Bushes Pkwy.,YONKERS,NY,10702,ULPRE50,Unlimited Prepaid,mchase
900015253,DICKERSON,LOUELLA,38,F,2418599622,16343 Eastgate St.,ROCKFORD,IL,61105,ULPOST5L120,2100 Minute Family,ldickerson
900015254,BURKS,SAVANNAH,46,F,5157076894,10371 McEvilly St.,EL PASO,TX,79942,250PRE25,250 Minute Prepaid,sburks
900015255,COMBS,VANESSA,31,F,6636956002,12811 Winger Dr.,PORTLAND,OR,97255,900POST60,900 Minute,vcombs
900015256,TILLMAN,NIKKI,56,F,7504449265,19383 Taywood St.,ANN ARBOR,MI,48106,700POST5L70,700 Minute Family,ntillman
900015257,CLARK,HALLIE,47,F,6557905687,14443 Cafeto Ln.,WASHINGTON,DC,20301,450POST40,450 Minute,hclark
900015258,LOTT,THERON,29,M,6794479837,1826 El Padro Blvd.,VIRGINIA BEACH,VA,23455,700POST5L70,700 Minute Family,tlott
900015259,WORKMAN,LAVERNE,58,M,5668829424,1017 Angleside Dr.,DECATUR,IL,62522,ULPRE50,Unlimited Prepaid,lworkman
900015260,NICHOLS,ALBERTO,21,M,3302774713,7700 Metispa Ln.,DALLAS,TX,75371,2100POST5L110,2100 Minute Family,anichols
900015261,CLAYTON,RONNY,33,M,9387764840,17508 North High Rock Hwy.,SIOUX FALLS,SD,57107,700POST5L70,700 Minute Family,rclayton
900015262,FRENCH,MEREDITH,51,F,9155582959,18396 Highbourne Way,MINNEAPOLIS,MN,55449,5503L60,550 Minute Family,mfrench
900015263,MCKNIGHT,CATHY,47,F,9097662633,5822 Green Lawn Dr.,GADSDEN,AL,35903,700POST5L70,700 Minute Family,cmcknight
900015264,MEYER,GEORGETTE,70,F,5499525636,13792 Towanda Ln.,MACON,GA,31203,1400POST5L90,1400 Minute Family,gmeyer
900015265,CASE,JEFFRY,39,M,5082627963,17423 Cowells Hwy.,OMAHA,NE,68176,700POST5L70,700 Minute Family,jcase
900015266,DEAN,AMADO,19,M,3233706128,10440 Terminus Dr.,PHOENIX,AZ,85053,1400POST5L90,1400 Minute Family,adean
900015267,PARKER,ALEJANDRO,65,M,2313792747,681 Whiteheads Pkwy.,PHILADELPHIA,PA,19175,450POST40,450 Minute,aparker
900015268,CARDENAS,PAUL,48,M,5407518192,8939 Smethwick St.,LITTLETON,CO,80162,1400POST5L90,1400 Minute Family,pcardenas
900015269,WILLIAM,DOLLY,44,F,3088988168,15662 Dressler St.,BIRMINGHAM,AL,35211,450POST40,450 Minute,dwilliam
900015270,TURNER,ROSEANN,31,F,6336317758,13442 Rollins Dr.,HOUSTON,TX,77042,250PRE25,250 Minute Prepaid,rturner
900015271,RUSSELL,BARRY,45,M,8542767003,14398 Nancye Ave.,JERSEY CITY,NJ,7395,700POST5L70,700 Minute Family,brussell
900015272,ROACH,CARMELLA,52,F,3105820563,693 Birch Ridge Ln.,FREDERICK,MD,21702,900POST60,900 Minute,croach
900015273,CABRERA,ANGELINA,59,F,5365969016,17971 Farnborough Blvd.,DENVER,CO,80225,250PRE25,250 Minute Prepaid,acabrera
900015274,PRESTON,FOREST,47,M,4267997573,18285 Clirieden Pkwy.,SAINT JOSEPH,MO,64502,450POST40,450 Minute,fpreston
900015275,FRYE,NOAH,46,M,6342003580,7913 Shallow Bank Way,BAKERSFIELD,CA,93304,250PRE25,250 Minute Prepaid,nfrye
900015276,VARGAS,TONI,39,F,5006798035,15410 Storer Dr.,DAYTON,OH,45434,700POST5L70,700 Minute Family,tvargas
900015277,GATES,LAMONT,43,M,2752173182,5945 Wellerburn Dr.,PASADENA,CA,91116,900POST60,900 Minute,lgates
900015278,MARTINEZ,DAVE,50,M,9703225468,6896 Dulles Center Ave.,SALT LAKE CITY,UT,84106,450POST40,450 Minute,dmartinez
900015279,DURHAM,GARY,47,M,7652723035,18838 Lenfant St.,COLORADO SPRINGS,CO,80915,2100POST5L110,2100 Minute Family,gdurham
900015280,BOND,PETRA,31,F,4155052123,9179 End Blvd.,PITTSBURGH,PA,15228,450POST40,450 Minute,pbond
900015281,RHODES,GALE,58,M,3694598833,9946 Nannet Blvd.,NEW CASTLE,PA,16103,900POST60,900 Minute,grhodes
900015282,HOWELL,LUELLA,69,F,8454304373,1845 Bethersden Pkwy.,WARREN,OH,44482,ULPOST70,Unlimited,lhowell
900015283,PUCKETT,MARIANA,25,F,5002226510,6440 West Hill Dam Ave.,HOUSTON,TX,77087,900POST60,900 Minute,mpuckett
900015284,HOLT,JIMMIE,27,M,9609116987,1572 South Entrance Pkwy.,POMONA,CA,91768,1400POST5L90,1400 Minute Family,jholt
900015285,BRADLEY,LORIE,24,F,3085187904,3871 Twiss Green Dr.,FULLERTON,CA,92836,900POST60,900 Minute,lbradley
900015286,STANLEY,FRANCES,44,M,4065458365,11659 Holly Hedges Ave.,WASHINGTON,DC,20591,700POST5L70,700 Minute Family,fstanley
900015287,WHITE,KELSEY,30,F,2018199495,10834 Penstemon St.,STAMFORD,CT,6911,5503L60,550 Minute Family,kwhite
900015288,WISE,DEVIN,59,M,9657369028,16048 Outlook St.,SAINT PAUL,MN,55169,1400POST5L90,1400 Minute Family,dwise
900015289,ARNOLD,JULIA,42,F,2199796773,15995 East Perimeter St.,JACKSON,TN,38308,5503L60,550 Minute Family,jarnold
900015290,ATKINSON,NOLA,61,F,9489547944,14482 Skyswood Hwy.,BATON ROUGE,LA,70807,ULPOST70,Unlimited,natkinson
900015291,HANSEN,WENDI,25,F,9077466863,3307 Chew Valley St.,PHILADELPHIA,PA,19140,ULPRE50,Unlimited Prepaid,whansen
900015292,HULL,HECTOR,55,M,9184246079,1160 Old Montague Way,PENSACOLA,FL,32501,ULPRE50,Unlimited Prepaid,hhull
900015293,RANDOLPH,PARKER,41,M,7005118886,1041 Alumrock Blvd.,SPRINGFIELD,MO,65801,ULPRE50,Unlimited Prepaid,prandolph
900015294,GLASS,NORRIS,45,M,4794430913,5508 Renn Way,BALTIMORE,MD,21284,250PRE25,250 Minute Prepaid,nglass
900015295,FOLEY,SHERRY,50,F,6332472853,5909 Trotters Ridge Ave.,CHARLOTTE,NC,28224,250PRE25,250 Minute Prepaid,sfoley
900015296,STEIN,WILLIE,28,F,3869802769,5499 Delanoy Dr.,OKLAHOMA CITY,OK,73125,700POST5L70,700 Minute Family,wstein
900015297,NELSON,LAMAR,57,M,8956972858,4027 Heyward St.,COLORADO SPRINGS,CO,80934,ULPRE2D,Unlimited Prepaid,lnelson
900015298,ROCHA,REED,21,M,7632596138,4771 Kentons Dr.,BALTIMORE,MD,21224,ULPRE50,Unlimited Prepaid,rrocha
900015299,DURHAM,CESAR,24,M,6245780533,14072 Bills Pkwy.,BROOKLYN,NY,11202,700POST5L70,700 Minute Family,cdurham
900015300,POLLARD,THANH,56,M,3553616169,11314 Toocooya Pkwy.,ERIE,PA,16511,ULPRE50,Unlimited Prepaid,tpollard
900015301,DONOVAN,ELISEO,51,M,7313785520,15297 Fran Ave.,PHOENIX,AZ,85006,450POST40,450 Minute,edonovan
900015302,FULLER,LACY,43,F,7272712281,13619 Manadnock St.,LOUISVILLE,KY,40296,900POST60,900 Minute,lfuller
900015303,BALDWIN,BENITO,63,M,6694164794,18829 North Sutter Way,BIRMINGHAM,AL,35279,450POST40,450 Minute,bbaldwin
900015304,GARNER,MARA,29,F,3059658035,19411 North Mc Intire Ln.,SPRINGFIELD,MA,1111,5503L60,550 Minute Family,mgarner
900015305,CHERRY,TRACEY,58,F,7459282393,4742 Haughton Hall Way,SAINT LOUIS,MO,63133,ULPRE2D,Unlimited Prepaid,tcherry
900015306,WADE,STEPHANIE,26,F,8003276757,820 Arlington N St.,WINSTON SALEM,NC,27127,250PRE25,250 Minute Prepaid,swade
900015307,GUERRERO,MARILYN,26,F,9233459126,15609 Hilbert St.,GREENSBORO,NC,27438,450POST40,450 Minute,mguerrero
900015308,LE,LAUREL,61,F,8386945288,14860 Roxton St.,SANTA BARBARA,CA,93102,700POST5L70,700 Minute Family,lle
900015309,WALLER,VELMA,36,F,5677843596,6639 Westerfield Ln.,OKLAHOMA CITY,OK,73194,700POST5L70,700 Minute Family,vwaller
900015310,EVANS,VIRGIE,44,F,2709908653,3682 Black Mill Ave.,BRONX,NY,10455,ULPRE50,Unlimited Prepaid,vevans
900015311,MOSES,TAMARA,31,F,8504556838,11474 Acton Vale Bromyard Blvd.,WASHINGTON,DC,20340,ULPOST70,Unlimited,tmoses
900015312,MELENDEZ,MIRIAM,52,F,8677577296,8190 Anoover Way,BOSTON,MA,2116,ULPRE50,Unlimited Prepaid,mmelendez
900015313,BOWMAN,DENNY,41,M,8232257120,3694 Trig Dr.,ATLANTA,GA,30380,250PRE25,250 Minute Prepaid,dbowman
900015314,SHEPPARD,NETTIE,39,F,4815406339,18847 Glen Logan Pkwy.,JOLIET,IL,60434,1400POST5L90,1400 Minute Family,nsheppard
900015315,ONEIL,MARA,44,F,5873708725,5160 Veteran Ave.,MIAMI,FL,33233,700POST5L70,700 Minute Family,moneil
900015316,NEWMAN,CHRISTOPER,31,M,8749604082,16564 Merrilong St.,WASHINGTON,DC,20289,ULPRE50,Unlimited Prepaid,cnewman
900015317,SUTTON,WINSTON,58,M,9476655225,16645 Burraneer St.,CHICAGO,IL,60688,ULPRE50,Unlimited Prepaid,wsutton
900015318,FINLEY,GAYLE,35,F,8465761743,1506 S Mitchell St.,HOUSTON,TX,77034,1400POST5L90,1400 Minute Family,gfinley
900015319,MASSEY,DARYL,25,M,4314613348,4367 Donley Ave.,BROOKLYN,NY,11251,900POST60,900 Minute,dmassey
900015320,BOOTH,TINA,69,F,6338769231,2507 Lochard Pkwy.,BROOKLYN,NY,11202,250PRE25,250 Minute Prepaid,tbooth
900015321,BARNES,BRANDEN,37,M,5219876964,7992 Army Way,BEAUMONT,TX,77705,ULPRE50,Unlimited Prepaid,bbarnes
900015322,ROBERTSON,CHARLOTTE,38,F,4033919396,18251 Kressin Pkwy.,CHAMPAIGN,IL,61822,450POST40,450 Minute,crobertson
900015323,MCCRAY,JACKIE,28,F,2556983548,7530 Culcheth Dr.,AUSTIN,TX,78785,2100POST5L110,2100 Minute Family,jmccray
900015324,ROY,ROYAL,64,M,7809719181,5302 Benoni Way,NEW YORK,NY,10024,2100POST5L110,2100 Minute Family,rroy
900015325,KENNEDY,ALTA,54,F,2647629623,5506 Petith Dr.,DES MOINES,IA,50334,450POST40,450 Minute,akennedy
900015326,ORR,KENNY,27,M,9097877372,15358 North Chicago Way,BUFFALO,NY,14214,5503L60,550 Minute Family,korr
900015327,HICKMAN,BOBBI,57,F,3926328343,18434 Summer Park Way,PITTSBURGH,PA,15208,ULPRE2D,Unlimited Prepaid,bhickman
900015328,COLLIER,JONI,62,F,5705424570,16186 E Country Club Dr.,SALT LAKE CITY,UT,84109,250PRE25,250 Minute Prepaid,jcollier
900015329,VILLARREAL,RANDALL,20,M,3216417656,11020 Shady Pine Ln.,NEW HYDE PARK,NY,11043,450POST40,450 Minute,rvillarreal
900015330,RODGERS,CLARISSA,62,F,8078328950,8705 Raeben St.,SPRINGFIELD,OH,45506,ULPRE50,Unlimited Prepaid,crodgers
900015331,POWELL,BILL,70,M,2613647834,9465 Houtmann Ave.,BATON ROUGE,LA,70837,250PRE25,250 Minute Prepaid,bpowell
900015332,NIEVES,MARLON,29,M,4116053256,8491 Wine Country St.,SOUTH BEND,IN,46614,5503L60,550 Minute Family,mnieves
900015333,COLE,ODELL,29,M,4984779532,2672 Lipsett Way,TALLAHASSEE,FL,32304,900POST60,900 Minute,ocole
900015334,ALVAREZ,JARVIS,41,M,8366512635,1961 Clelland St.,CHARLOTTESVILLE,VA,22902,5503L60,550 Minute Family,jalvarez
900015335,BECK,ALANA,25,F,8349164989,12358 Gavel Blvd.,SAN ANTONIO,TX,78242,900POST60,900 Minute,abeck
900015336,DIAZ,JERALD,19,M,9758368566,1402 Smugglers Cove Dr.,MANCHESTER,NH,3108,ULPOST70,Unlimited,jdiaz
900015337,BEST,SELMA,38,F,9952924301,6525 Drumm St.,KANSAS CITY,MO,64116,ULPRE50,Unlimited Prepaid,sbest
900015338,LESTER,GAVIN,33,M,4106164932,17045 Bowater St.,ROUND ROCK,TX,78682,ULPRE50,Unlimited Prepaid,glester
900015339,BARBER,TOMMIE,34,M,9498624627,8919 S Jensen Pkwy.,MINNEAPOLIS,MN,55486,5503L60,550 Minute Family,tbarber
900015340,VALENZUELA,JAIME,40,M,6416858487,19782 Tributary Point Blvd.,GARLAND,TX,75046,700POST5L70,700 Minute Family,jvalenzuela
900015341,HOBBS,MICKEY,45,M,4054526322,1499 North Clover Ave.,MIAMI,FL,33146,450POST40,450 Minute,mhobbs
900015342,GREENE,JODY,46,M,4694519698,10670 Gildersleeve Pkwy.,AKRON,OH,44314,250PRE25,250 Minute Prepaid,jgreene
900015343,PICKETT,KATINA,63,F,3265637793,19788 Beeches St.,FORT WAYNE,IN,46864,900POST60,900 Minute,kpickett
900015344,NOEL,DREW,40,M,3899477531,16121 Naviens Ave.,SAINT PETERSBURG,FL,33729,ULPRE50,Unlimited Prepaid,dnoel
900015345,DANIEL,FRANCES,65,M,3162647182,12766 Bromholm Hwy.,FRESNO,CA,93740,700POST5L70,700 Minute Family,fdaniel
900015346,WALLACE,ZACHERY,62,M,9046219391,17071 Heppner Ln.,HUNTINGTON,WV,25728,450POST40,450 Minute,zwallace
900015347,SHEPPARD,ASHLEY,38,M,4074022108,2326 Filterbed Dr.,POCATELLO,ID,83205,250PRE25,250 Minute Prepaid,asheppard
900015348,CHARLES,MARTINA,40,F,2439585478,14572 Fennell Dr.,SAN FRANCISCO,CA,94117,700POST5L70,700 Minute Family,mcharles
900015349,ALLISON,TRUMAN,64,M,2699028212,19968 Eddinger Blvd.,KINGSPORT,TN,37665,ULPRE50,Unlimited Prepaid,tallison
900015350,HICKMAN,BENITA,67,F,3189418390,74 Fendant Dr.,HONOLULU,HI,96810,450POST40,450 Minute,bhickman
900015351,FORD,BLANCA,55,F,6998166923,16568 Branch Center Dr.,MIDLAND,TX,79710,700POST5L70,700 Minute Family,bford
900015352,HOLMES,NOE,70,M,2274378330,8981 Agave Way,TACOMA,WA,98466,1400POST5L90,1400 Minute Family,nholmes
900015353,LOVE,JACKIE,33,F,6748252282,8916 Sunny Orchard Way,HUNTINGTON,WV,25722,700POST5L70,700 Minute Family,jlove
900015354,CHRISTENSEN,AUBREY,28,M,4514276201,3621 W Circuit Way,NEW YORK,NY,10286,ULPRE50,Unlimited Prepaid,achristensen
900015355,STRONG,JESS,30,M,7316054853,9044 Tanyard Hill Dr.,NEW YORK,NY,10280,700POST5L70,700 Minute Family,jstrong
900015356,STOKES,PAULA,57,F,3849126066,2093 Willowgate Ave.,HIGH POINT,NC,27263,250PRE25,250 Minute Prepaid,pstokes
900015357,ZAMORA,JOSEPHINE,59,F,6692683361,1855 Upper North Row Ave.,CHARLESTON,WV,25327,700POST5L70,700 Minute Family,jzamora
900015358,HORN,JULIA,30,F,5693992253,9717 Churlin Hwy.,SARASOTA,FL,34243,ULPRE50,Unlimited Prepaid,jhorn
900015359,CANTRELL,VALERIE,28,F,6904205714,9074 Amberlea Farm Blvd.,ANCHORAGE,AK,99510,700POST5L70,700 Minute Family,vcantrell
900015360,VELASQUEZ,VIRGIE,25,F,5586418416,930 Tipps Cross St.,NEW YORK,NY,10124,450POST40,450 Minute,vvelasquez
900015361,MEJIA,TESSA,24,F,6772593873,6430 Shaylor Ln.,KENT,WA,98089,ULPRE50,Unlimited Prepaid,tmejia
900015362,WALLACE,JILLIAN,28,F,5553428856,12103 Brinkinfield Ln.,TRENTON,NJ,8690,ULPRE2D,Unlimited Prepaid,jwallace
900015363,MASSEY,MORRIS,42,M,2239108217,15306 Meadowfarm Ln.,EL PASO,TX,79945,700POST5L70,700 Minute Family,mmassey
900015364,WHITE,ZACHERY,64,M,8232926024,4198 Gillick St.,SCHENECTADY,NY,12303,ULPRE50,Unlimited Prepaid,zwhite
900015365,HOOD,BRIAN,35,M,7518660333,14422 Persian Ave.,BUFFALO,NY,14219,700POST5L70,700 Minute Family,bhood
900015366,VARGAS,KRISTI,44,F,2009687730,19051 Great Queen Way,WINSTON SALEM,NC,27102,700POST5L70,700 Minute Family,kvargas
900015367,RYAN,CLAYTON,53,M,6589044083,3159 Sycamore Landing St.,CHARLESTON,WV,25301,ULPRE2D,Unlimited Prepaid,cryan
900015368,BEST,PATRICA,22,F,5513318702,5585 Breed Ln.,JACKSONVILLE,FL,32257,900POST60,900 Minute,pbest
900015369,TYLER,JORDAN,57,F,8833255972,13644 Chadderton Hall Pkwy.,SAN DIEGO,CA,92139,700POST5L70,700 Minute Family,jtyler
900015370,SHIELDS,ALYCE,23,F,3538952380,3171 Morken Ave.,NEW ORLEANS,LA,70172,700POST5L70,700 Minute Family,ashields
900015371,POTTER,GEORGINA,27,F,7398486665,5379 Blissett St.,PRESCOTT,AZ,86301,450POST40,450 Minute,gpotter
900015372,BIRD,LATOYA,32,F,6073421673,9159 Kettelson St.,SANTA ROSA,CA,95406,700POST5L70,700 Minute Family,lbird
900015373,SKINNER,JANNA,45,F,9734566255,4865 Mist St.,TOPEKA,KS,66601,450POST40,450 Minute,jskinner
900015374,THOMAS,LILLIE,47,F,5456994379,7763 Valle Pacifico Pkwy.,LOUISVILLE,KY,40212,450POST40,450 Minute,lthomas
900015375,CARRILLO,LATASHA,65,F,8702147107,13456 Davitt St.,EL PASO,TX,88576,700POST5L70,700 Minute Family,lcarrillo
900015376,WYATT,KATHRYN,45,F,8907628913,17275 Smewins Ave.,CHICAGO,IL,60641,2100POST5L110,2100 Minute Family,kwyatt
900015377,ALFORD,OLIVER,41,M,9039398632,10197 Old Horner Ln.,JACKSON,MS,39282,700POST5L70,700 Minute Family,oalford
900015378,AGUIRRE,ROY,61,M,2009265493,2591 Coslin Ave.,FRESNO,CA,93721,700POST5L70,700 Minute Family,raguirre
900015379,STRICKLAND,ENID,39,F,9206544885,11850 La Questa Ave.,AMARILLO,TX,79110,250PRE25,250 Minute Prepaid,estrickland
900015380,AVILA,WINNIE,31,F,5202493174,6701 Bechstein Ln.,MEMPHIS,TN,38106,700POST5L70,700 Minute Family,wavila
900015381,COOKE,DARREL,26,M,6616125392,2688 Arrowwood Ln.,NORWALK,CT,6857,700POST5L70,700 Minute Family,dcooke
900015382,BARRON,LOWELL,44,M,7736253151,11220 Merrington Ave.,LAS VEGAS,NV,89199,450POST40,450 Minute,lbarron
900015383,GILLIAM,VERN,21,M,5455646181,9785 Bayless St.,GREEN BAY,WI,54311,450POST40,450 Minute,vgilliam
900015384,WOOD,LILIANA,57,F,9356794163,8921 Pond Farm Ave.,SACRAMENTO,CA,94235,ULPRE50,Unlimited Prepaid,lwood
900015385,DICKERSON,ALLEN,27,M,8252357331,6178 Betnor St.,LOUISVILLE,KY,40259,5503L60,550 Minute Family,adickerson
900015386,BOWERS,ANTON,30,M,6536450303,13395 Beech Glen Dr.,LAS CRUCES,NM,88007,ULPRE50,Unlimited Prepaid,abowers
900015387,GRAHAM,NOLA,40,F,4619096042,19359 Imperial College St.,COLUMBIA,MO,65216,250PRE25,250 Minute Prepaid,ngraham
900015388,CHEN,STUART,26,M,7067523871,8044 Betsy Blvd.,SPOKANE,WA,99260,250PRE25,250 Minute Prepaid,schen
900015389,RICHMOND,SIMONE,61,F,6776329770,8603 N Fisk Ln.,TULSA,OK,74112,450POST40,450 Minute,srichmond
900015390,SHERMAN,TRENTON,34,M,6366172334,7239 Middleton Ridge Ln.,TAMPA,FL,33630,700POST5L70,700 Minute Family,tsherman
900015391,RATLIFF,MITCHEL,23,M,7104815198,13655 W Shady St.,BOULDER,CO,80307,250PRE25,250 Minute Prepaid,mratliff
900015392,MONTGOMERY,LUISA,40,F,3572728994,10957 Egerton House Way,DALLAS,TX,75388,ULPRE2D,Unlimited Prepaid,lmontgomery
900015393,WADE,BARNEY,35,M,6509098349,5543 Caremine Ln.,SAINT LOUIS,MO,63112,ULPRE50,Unlimited Prepaid,bwade
900015394,GRAHAM,GRACIE,59,F,7244083599,2732 North Walnut Grove St.,SYRACUSE,NY,13203,1400POST5L90,1400 Minute Family,ggraham
900015395,DORSEY,LESTER,18,M,4314107258,9116 Semper Ln.,TYLER,TX,75702,450POST40,450 Minute,ldorsey
900015396,LIVINGSTON,ABIGAIL,65,F,6504582947,6760 Ohare St.,PROVIDENCE,RI,2903,ULPOST5L120,2100 Minute Family,alivingston
900015397,CHAPMAN,KERMIT,31,M,4235615744,19534 Molimo Dr.,NEWPORT NEWS,VA,23609,5503L60,550 Minute Family,kchapman
900015398,CHEN,VALARIE,24,F,8763443128,981 Peachgate St.,HUNTINGTON,WV,25727,5503L60,550 Minute Family,vchen
900015399,NAVARRO,ALVARO,39,M,5862728346,3025 N Cambridge Way,WEST HARTFORD,CT,6137,700POST5L70,700 Minute Family,anavarro
900015400,VASQUEZ,OLIVE,30,F,8126025058,628 Merrison Blvd.,SPRINGFIELD,MO,65808,700POST5L70,700 Minute Family,ovasquez
900015401,POWERS,COY,27,M,3872606459,12534 Saint Matthew Ave.,TOPEKA,KS,66610,1400POST5L90,1400 Minute Family,cpowers
900015402,TYSON,EMANUEL,53,M,2783314356,12206 Cleall St.,HOUSTON,TX,77093,700POST5L70,700 Minute Family,etyson
900015403,CARNEY,ALPHONSE,39,M,7676024324,14993 Scarab St.,AKRON,OH,44393,1400POST5L90,1400 Minute Family,acarney
900015404,SHARPE,LILIAN,43,F,8717008041,14817 Calpella Hwy.,SAN FRANCISCO,CA,94137,ULPRE50,Unlimited Prepaid,lsharpe
900015405,MCKENZIE,ORA,60,F,8092026765,15776 Sinatra Pkwy.,MURFREESBORO,TN,37132,250PRE25,250 Minute Prepaid,omckenzie
900015406,WOOTEN,TOD,56,M,9854016688,11918 Julep Ln.,SAN DIEGO,CA,92171,450POST40,450 Minute,twooten
900015407,BARR,SAMUEL,66,M,4077998073,797 N Glenview Dr.,MANCHESTER,NH,3102,700POST5L70,700 Minute Family,sbarr
900015408,CRUZ,RACHELLE,29,F,5605498751,9090 Orchard Ln.,BROOKLYN,NY,11256,250PRE25,250 Minute Prepaid,rcruz
900015409,LINDSAY,CRYSTAL,47,F,5614112368,14897 Knoxbury St.,HONOLULU,HI,96830,ULPRE50,Unlimited Prepaid,clindsay
900015410,RIGGS,OTIS,42,M,8433014653,18260 Redmount St.,LAREDO,TX,78043,900POST60,900 Minute,origgs
900015411,DIAZ,WARREN,62,M,7755369439,2133 Wyllis Dr.,LAFAYETTE,LA,70505,700POST5L70,700 Minute Family,wdiaz
900015412,EDWARDS,COURTNEY,35,M,6918604616,2855 Tempelhof St.,AUGUSTA,GA,30919,900POST60,900 Minute,cedwards
900015413,THOMPSON,ROSA,19,F,7568726653,6061 Coogan Dr.,RICHMOND,VA,23295,900POST60,900 Minute,rthompson
900015414,LOTT,MALCOLM,20,M,5406278384,1129 Hazlewood Ln.,AURORA,CO,80040,250PRE25,250 Minute Prepaid,mlott
900015415,HARTMAN,KRISTY,59,F,4544565985,5829 Sebastian Bore Blvd.,ANN ARBOR,MI,48106,ULPRE2D,Unlimited Prepaid,khartman
900015416,SHAW,DOMINIC,49,M,3296506368,12904 Canda Ave.,GRAND RAPIDS,MI,49502,450POST40,450 Minute,dshaw
900015417,WINTERS,JAMAAL,59,M,7078275614,19143 Munger Farm St.,COLUMBUS,OH,43214,450POST40,450 Minute,jwinters
900015418,LOWERY,LANDON,47,M,6382573710,4872 Flatts Pkwy.,CHARLOTTESVILLE,VA,22903,ULPRE50,Unlimited Prepaid,llowery
900015419,TALLEY,JOSH,69,M,5403722283,13556 Gaymark St.,PHILADELPHIA,PA,19170,250PRE25,250 Minute Prepaid,jtalley
900015420,MYERS,ARNULFO,51,M,9367352739,14136 Orchard Canyon Dr.,WASHINGTON,DC,20538,450POST40,450 Minute,amyers
